ID,ro,rmy,source,len_ro,len_rmy,ratio
,"În clipa aceea, ucenicii s'au apropiat de Isus, şi L-au întrebat: ,,Cine este mai mare în Împărăţia cerurilor?``","Ande kodia vriama le disipluria avile ka Jesus, ai phushle les, ""Kon si o mai baro ande amperetsia le rhaioski?""",uedin,18,20,1.1111111111111112
,"Isus a chemat la El un copilaş, l -a pus în mijlocul lor,","O Jesus akhardias peste iek tsinorhi glata, ai thodia les angla lende,",uedin,13,12,0.9230769230769231
,"şi le -a zis: ,,Adevărat vă spun că, dacă nu vă veţi întoarce la Dumnezeu şi nu vă veţi face ca nişte copilaşi, cu nici un chip nu veţi intra în Împărăţia cerurilor.","ai phendia, ""Chachimos phenav tumenge, te na keiin tume ai te kerdion sar tsinorhe glate, nashtin chi te nakhen ande amperetsia le rhaioski.""",uedin,33,23,0.696969696969697
,"Deaceea, oricine se va smeri ca acest copilaş, va fi cel mai mare în Împărăţia cerurilor.",Kon godi mekelape kovlo sar kacha tsinorhi glata si o mai baro ande amperetsia le rhaioski.,uedin,16,16,1.0
,"Şi oricine va primi un copilaş ca acesta în Numele Meu, Mă primeşte pe Mine.","Ai kon godi primila iek tsinorhi glata sar kadia ando murho anav primil man.""",uedin,15,14,0.9333333333333333
,"Dar pentru oricine va face să păcătuiască pe unul din aceşti micuţi, cari cred în Mine, ar fi mai de folos să i se atîrne de gît o piatră mare de moară, şi să fie înecat în adîncul mării.","Numa kon godi kerela iek anda kadala tsinorhe kai pachanpe ande mande te peren ando bezex, mai bini te avel ek baro bax phanglo ka leski kox ai te avel shudino ande bari maria.",uedin,39,34,0.8717948717948718
,"Vai de lume, din pricina prilejurilor de păcătuire! Fiindcă nu se poate să nu vină prilejuri de păcătuire; dar vai de omul acela prin care vine prilejul de păcătuire!","Nasul la lumiake pala o zumaimos kai ingerel le manushen te peren ando bezex. O zumaimos musai te avel, numa nasul kodoleske kastar avela o zumaimos.",uedin,29,26,0.896551724137931
,"Acum, dacă mîna ta sau piciorul tău te face să cazi în păcat, taie-le şi leapădă-le dela tine. Este mai bine pentru tine să intri în viaţă şchiop sau ciung, decît să ai două mîni sau două picioare, şi să fii aruncat în focul vecinic.","Te si cho vas vai cho punrho kai kerel tu te peres ando bezex, shin les ai shude les dur tutar! Mai bini te zhas ando chacho traio ieka vastesa vai ieke punrhesa de sar te aven tu dui vas ai dui punrhe ai te aves shudino ande iag kai chi getolpe.",uedin,45,52,1.1555555555555554
,"Şi dacă ochiul tău te face să cazi în păcat, scoate -l şi leapădă -l dela tine. Este mai bine pentru tine să intri în viaţă numai cu un ochi, decît să ai amîndoi ochii, şi să fii aruncat în focul gheenei.","Ai te si chi iakh ke kerel tu te peres ando bezex. Le la avri ai shude la dur tutar! Ke mai bini te zhas ando chacho traio ieka iakhasa de sar te aven tut dui iakha ai te aves shudino ande iag le iadoski.""",uedin,42,45,1.0714285714285714
,Feriţi-vă să nu defăimaţi nici măcar pe unul din aceşti micuţi; căci vă spun că îngerii lor în ceruri văd pururea faţa Tatălui Meu care este în ceruri.,"""Arakhen tume te na vurhitsin iek anda kadala tsinorhe."" Ke phenav tumenge, ke lenge angeluria ando rhaio, dikhen sa data iek pe fatsa murhe Dadeski kai si ando rhaio.",uedin,28,29,1.0357142857142858
,Fiindcă Fiul omului a venit să mîntuiască ce era pierdut.,Ke O Shav le manushesko avilo te skepil kodia kai sas xasardo.,uedin,10,12,1.2
,"Ce credeţi? Dacă un om are o sută de oi, şi se rătăceşte una din ele, nu lasă el pe cele nouăzeci şi nouă pe munţi, şi se duce să caute pe cea rătăcită?","So gindis? Te si iek manush kai si les ek shel bakre, ai iek anda lende xasavol, chi mekel le iniarvardesh tai inia pe plai ai te zhal te rodel o iek kai xasailo?",uedin,34,34,1.0
,"Şi, dacă i se întîmplă s'o găsească, adevărat vă spun, că are mai multă bucurie de ea, decît de cele nouăzeci şi nouă, cari nu se rătăciseră.","Ai te arakhela les, phenav tumenge o chachimos, ""Mai raduime anda kodo iek de sar andal kaver iniarvardesh tai inia kai nas xasarde.",uedin,27,23,0.8518518518518519
,"Tot aşa, nu este voia Tatălui vostru celui din ceruri să piară unul măcar din aceşti micuţi.","Ai sa kadia nai e voia tumaro Dadeski kai si ando rhaio, te xasavol ai te xaiil chi iek anda kadala tsinorhe.",uedin,17,22,1.2941176470588236
,"Dacă fratele tău a păcătuit împotriva ta, du-te şi mustră -l între tine şi el singur. Dacă te ascultă, ai cîştigat pe fratele tău.","""Te kerdia cho phral bezex karing tute, zha leste korkorho ai sikav leske leski dosh. Te ashunela tute nirisardian che phrales palpale.",uedin,24,22,0.9166666666666666
,"Dar, dacă nu te ascultă, mai ia cu tine unul sau doi inşi, pentruca orice vorbă să fie sprijinită pe mărturia a doi sau trei martori.","Numa te na ashunela tute, le tusa iek vai dui manush kashte te avel dui vai trin marturia ka divano.",uedin,26,20,0.7692307692307693
,"Dacă nu vrea să asculte de ei, spune -l Bisericii; şi, dacă nu vrea să asculte nici de Biserică, să fie pentru tine ca un păgîn şi ca un vameş.","Te na ashunela lende, phen la khangeriake; te na ashunela ka khangeri, jin les sar iek manush kai chi pachalpe ando Del, ai sar iek manush kai chidel e taksa.""",uedin,30,30,1.0
,"Adevărat vă spun, că orice veţi lega pe pămînt, va fi legat în cer; şi orice veţi deslega pe pămînt, va fi deslegat în cer.","O chachimos phenav tumenge, ""So godi phandena pe phuv vunzhe phanglo ando rhaio; ai so godi tume phutrena pe phuv vunzhe phuterdo ando rhaio.""",uedin,25,24,0.96
,"Vă mai spun iarăş, că, dacă doi dintre voi se învoiesc pe pămînt să ceară un lucru oarecare, le va fi dat de Tatăl Meu care este în ceruri.","Magdata phenav tumenge, ""Te avela dui anda tumende kai san vorta ai chache iekavresa ai pe iek gindo pe phuv, vari so kai mangena si e avel, kerdo lenge katar murho Dat ando rhaio.""",uedin,29,34,1.1724137931034482
,"Căci acolo unde sînt doi sau trei adunaţi în Numele Meu, sînt şi Eu în mijlocul lor.``","Ke kai dui vai trin chidenape ande murho anav, ""Me sim, mashkar lende.""",uedin,17,13,0.7647058823529411
,"Atunci Petru s'a apropiat de El, şi I -a zis: ,,Doamne de cîte ori să iert pe fratele Meu cînd va păcătui împotriva mea? Pînă la şapte ori?``","Antunchi o Petri avilo ka Jesus ai phushlia les, ""Gazda, sodivar trobul te iertiv murhe phraleske te kerela bezexa karing mande? Zhi ka e eftato data?""",uedin,28,26,0.9285714285714286
,"Isus i -a zis: ,,Eu nu-ţi zic pînă la şapte ori, ci pînă la şaptezeci de ori cîte şapte.","O Jesus phendias leske, ""Me phenav tuke na zhi ka e eftato data, numa zhi kal eftavardesh data efta.",uedin,19,19,1.0
,"Deaceea, Împărăţia cerurilor se aseamănă cu un împărat, care a vrut să se socotească cu robii săi.","""E amperetsia le rhaioski si sar iek amperto kai manglias te dikhel sode kamenas leske, leske slugi.",uedin,17,17,1.0
,"A început să facă socoteala, şi i-au adus pe unul, care îi datora zece mii de galbeni.",De anda gor andine leske iekes kai kamelas leske desh mi.,uedin,17,11,0.6470588235294118
,"Fiindcă el n'avea cu ce plăti, stăpînul lui a poruncit să -l vîndă pe el, pe nevasta lui, pe copiii lui, şi tot ce avea, şi să se plătească datoria.","Ke nashti pochinelas, lesko gazda dias ordina te bichinen les, leska rhomnia, leske shaven, ai sa so godi sas les, kashte te pochindiol so kamelas.",uedin,30,25,0.8333333333333334
,"Robul s'a aruncat la pămînt, i s'a închinat, şi a zis: ,Doamne, mai îngăduieşte-mă, şi-ţi voi plăti tot.`","E sluga thodiape ande changende ai rhugisailo leste, 'Na xoliavol, rhevdisar, azhuker ma, ai pochinava tuke sa.'",uedin,18,17,0.9444444444444444
,"Stăpînul robului aceluia, făcîndu -i-se milă de el, i -a dat drumul, şi i -a iertat datoria.","Leske gazdaske pelias mila, ai meklias les te zhal ivia. Iertisardias les so godi kamelas leske.",uedin,17,16,0.9411764705882353
,"Robul acela, cînd a ieşit afară, a întîlnit pe unul din tovarăşii lui de slujbă, care -i era dator o sută de lei. A pus mîna pe el, şi -l strîngea de gît, zicînd: ,Plăteşte-mi ce-mi eşti dator.`","""Numa e mizmo sluga sar zhalas avri, arakhlias iek andal kaver slugi, kai kamelas leske iek shel teliara. Lias les korhatar ai phendias, "" Pochin mange so godi kames mange.""",uedin,38,30,0.7894736842105263
,"Tovarăşul lui s'a aruncat la pămînt, îl ruga, şi zicea: ,Mai îngăduieşte-mă, şi-ţi voi plăti.`","Kodia sluga thodiape ande changende ai rhugisailo leste, "" Na xoliavol, rhevdisar, azhuker ma, ai pochinava tuke sa.""",uedin,15,18,1.2
,"Dar el n'a vrut, ci s'a dus şi l -a aruncat în temniţă, pînă va plăti datoria.","Numa wo chi manglias, gelo ai thodias les ande temnitsa zhi pon pochinela so kamel.",uedin,17,15,0.8823529411764706
,"Cînd au văzut tovarăşii lui cele întîmplate, s'au întristat foarte mult, şi s'au dus de au spus stăpînului lor toate cele petrecute.","Kana le kaver slugi dikhle so kerdiliape, de sa nasul sas lenge, gele ai phende le gazdaske so godi kerdiliape.",uedin,22,20,0.9090909090909091
,"Atunci stăpînul a chemat la el pe robul acesta, şi i -a zis: ,Rob vicelan! Eu ţi-am iertat toată datoria, fiindcă m'ai rugat.","Antunchi lesko gazda akhardias les, ai phendias leske, ""Tu bi lasho, bi ilesko, nasul sluga! Me iertisardem tuke so godi kamesas mange ke rhugisailian mande.",uedin,23,25,1.0869565217391304
,"Oare nu se cădea să ai şi tu milă de tovarăşul tău, cum am avut eu milă de tine?`","Chi trobulas te avel tuke mila andai kaver sluga, sar sas mange mila anda tute?""",uedin,19,15,0.7894736842105263
,"Şi stăpînul s'a mîniat şi l -a dat pe mîna chinuitorilor, pînă va plăti tot ce datora.",Ande xoli lesko gazda thodias les ande temnitsa zhi pon pochinal so godi kamelas.,uedin,17,14,0.8235294117647058
,"Tot aşa vă va face şi Tatăl Meu cel ceresc, dacă fiecare din voi nu iartă din toată inima pe fratele său.``","""Sakadia si te kerel tumensa murho Dat kai si ando rhaio, te na iertina tumare phralen sa ilesa.""",uedin,22,18,0.8181818181818182
,"După ce a sfîrşit Isus cuvîntările acestea, a plecat din Galilea, şi a venit în ţinutul Iudeii, dincolo de Iordan.","Kana O Jesus getosardias so phenelas, gelotar andai Galilee karing e Judea inchal e Jordan.",uedin,20,15,0.75
,După El au mers multe gloate; şi acolo a vindecat pe cei bolnavi.,"Bare naroduria gele pala leste, ai sastiardia le kotse.",uedin,13,9,0.6923076923076923
,"Fariseii au venit la El, şi, ca să -L ispitească, I-au zis: ,,Oare este îngăduit unui bărbat să-şi lase nevasta pentru orice pricină?``","Le Farizeanuria avile leste te zumaven les, ai phushle les, ""Dar vorta ai slobodo ando zakono te mekel o manush peska rhomnia anda vari soste godi?""",uedin,23,26,1.1304347826086956
,"Drept răspuns, El le -a zis: ,,Oare n'aţi citit că Ziditorul, dela început i -a făcut parte bărbătească şi parte femeiască,","Dias atweto ai phendias, ""Chi jindian ke kodo kai kerdias le de anda gor kerdias le mursh ai zhuvlia?",uedin,21,19,0.9047619047619048
,"şi a zis: ,De aceea va lăsa omul pe tatăl său şi pe mama sa, şi se va lipi de nevastă-sa, şi cei doi vor fi un singur trup?`","Ai phendias, ""Anda kodia o mursh si te mekel peske dades ai peska da, ai avela astardo ka peski rhomni, ai le dui avena iek stato.""",uedin,29,26,0.896551724137931
,"Aşa că nu mai sînt doi, ci un singur trup. Deci, ce a împreunat Dumnezeu, omul să nu despartă.``","Pala kodia na mai dui numa iek stato. So Del thodias andek than o manush te na hulavel.""",uedin,19,18,0.9473684210526315
,",,Pentru ce dar``, I-au zis ei, ,,a poruncit Moise ca bărbatul să dea nevestei o carte de despărţire, şi s'o lase?``","Won phende leske, ""Apo, Sostar o Moses meklias ke sai mekel o manush peska rhomnia te dela la lil anda vas?""",uedin,21,21,1.0
,"Isus le -a răspuns: ,,Din pricina împietririi inimilor voastre a îngăduit Moise să vă lăsaţi nevestele; dar dela început n'a fost aşa.","Wo phendias lenge, ""Ke zuradian tumaro ilo o Moses meklias ke sai meken tumare rhomnian. Numa de anda gor nas kadia.",uedin,22,21,0.9545454545454546
,"Eu însă vă spun că oricine îşi lasă nevasta, afară de pricină de curvie, şi ia pe alta de nevastă, preacurveşte; şi cine ia de nevastă pe cea lăsată de bărbat, preacurveşte.``","Me mothav tuke kon godi mekela peska rhomnia te na avela ke kurvisaile, ai te lela avria kerdias kurvia, ai kodo kai lela la kerel kurvia.",uedin,32,26,0.8125
,"Ucenicii Lui I-au zis: ,,Dacă astfel stă lucrul cu bărbatul şi nevasta lui, nu este de folos să se însoare.``","Le disipluria phende leske, ""Te avela kadia mashkar o mursh ai leski rhomni mai feder te na meritinpe.",uedin,20,18,0.9
,"El le -a răspuns: ,,Nu toţi pot primi cuvîntul acesta, ci numai aceia cărora le este dat.","Wo phendias lenge, ""Nashtin sa le manush te primin kado sikaimos. Numa kodola kaste si dino.",uedin,17,16,0.9411764705882353
,"Fiindcă sînt fameni, cari s'au născut aşa din pîntecele maicii lor; sînt fameni, cari au fost făcuţi fameni de oameni; şi sînt fameni, cari singuri s'au făcut fameni pentru Împărăţia cerurilor. Cine poate să primească lucrul acesta, să -l primească.``","Uni si Eunuchs ke biandile kadia, uni si Eunuchs ke le manush kerde le kadia, ai uni si Eunuchs ke won mangen pala e amperestia le rhaioski. Kodo kai sai primil, mek te primil.""",uedin,40,34,0.85
,"Atunci I-au adus nişte copilaşi, ca să-Şi pună mînile peste ei, şi să Se roage pentru ei. Dar ucenicii îi certau.","Antunchi andine tsinorhe glaten te thol peske vas pe lende ai te rhugil lenge, numa le disipluria dine le trad.",uedin,21,20,0.9523809523809523
,"Şi Isus le -a zis: ,,Lăsaţi copilaşii să vină la Mine, şi nu -i opriţi, căci Împărăţia cerurilor este a celor ca ei.``","O Jesus phendias, ""Mek te aven le glate mande, ai na ashaven le, ke e amperetsia le rhaioski kodolenge si kai si sar lende.""",uedin,23,24,1.0434782608695652
,"După ce Şi -a pus mînile peste ei, a plecat de acolo.",Thodia peske vas pe lende ai gelotar kotsar.,uedin,12,8,0.6666666666666666
,"Atunci s'a apropiat de Isus un om, şi I -a zis: ,,Învăţătorule, ce bine să fac, ca să am viaţa vecinică?``","Iek manush avilo ka Jesus ai phushlia les, ""Lasho Gazda, che lashimos trobul te kerav te avel ma traio kai chi mai getolpe?""",uedin,21,23,1.0952380952380953
,"El i -a răspuns: ,,Dece mă întrebi: ,Ce bine?` Binele este Unul singur. Dar dacă vrei să intri în viaţă, păzeşte poruncile.``","Wo phendias leske, ""Sostar mothos mange lasho? Ke nai khonik lasho. O Del ferdi si lasho. Te mangesa te nakhes ando traio kai chi getolpe anker le zakonuria.""",uedin,22,28,1.2727272727272727
,",,Cari?`` I -a zis el. Şi Isus i -a răspuns: ,,Să nu ucizi: să nu preacurveşti; să nu furi; să nu faci o mărturisire mincinoasă;","""Savo?"" phushlias lestar. O Jesus phendias leske, ""Na mudar, na ker kurvia, na chor, na xoxav.",uedin,25,16,0.64
,"să cinsteşti pe tatăl tău şi pe mama ta``; şi: ,,Să iubeşti pe aproapele tău ca pe tine însuţi.``","Preznaisar che dades ai cha da, ai te avel tuke drago le manush sar kai san tu tuke.""",uedin,19,18,0.9473684210526315
,"Tînărul I -a zis: ,,Toate aceste porunci le-am păzit cu grijă din tinereţa mea; ce-mi mai lipseşte?``","O terno manush phendias, ""Sa kadala zakonuria ankerdem de sar sim tsinorho: So mai trobul te kerav?""",uedin,17,17,1.0
,",,Dacă vrei să fii desăvîrşit``, i -a zis Isus, ,,du-te de vinde ce ai, dă la săraci, şi vei avea o comoară în cer! Apoi vino, şi urmează-Mă.``","O Jesus phendias leske, ""Te mangesa te aves vorta, zha bichin so si tu, de kal chorhe, ai avela tu manjin ando rhaio: antunchi aidi pala mande.""",uedin,28,27,0.9642857142857143
,"Cînd a auzit tînărul vorba aceasta, a plecat foarte întristat; pentrucă avea multe avuţii.","Kana o terno manush ashundias kodia tristosailo ai gelotar, ke but barvalimos sas les.",uedin,14,14,1.0
,"Isus a zis ucenicilor Săi: ,,Adevărat vă spun că greu va intra un bogat în Împărăţia cerurilor.","Porme O Jesus phendia peske disiplonge, ""Phenav tumenge o chachimos, trutno ek barvale manusheske te zhal ande amperetsia le rhaioski.",uedin,17,20,1.1764705882352942
,"Vă mai spun iarăş că este mai uşor să treacă o cămilă prin urechea acului, decît să intre un bogat în împărăţia lui Dumnezeu.``","Ai mai phenav tumenge, mai vushoro te nakhel iek gemula andai iakh la suviaki, de sar iek barvalo manush te zhal ande amperetsia le Devleski.""",uedin,24,25,1.0416666666666667
,"Ucenicii, cînd au auzit lucrul acesta, au rămas uimiţi de tot, şi au zis: ,,Cine poate, atunci să fie mîntuit?``","Kana le disipluria ashunde kadia, chudisaile ai phende, ""Apo, kon sai avela skepime?""",uedin,20,13,0.65
,"Isus S'a uitat ţintă la ei, şi le -a zis: ,,La oameni lucrul acesta este cu neputinţă, dar la Dumnezeu toate lucrurile sînt cu putinţă.``","O Jesus dikhlias pe lende. Ai phendias lenge, ""Le manush anda pende nashtin, numa le Devlesa vari so sai kerdiol.""",uedin,25,20,0.8
,"Atunci Petru a luat cuvîntul şi I -a zis: ,,Iată că noi am lăsat tot, şi Te-am urmat; ce răsplată vom avea?``","Antunchi o Petri phendias leske, ""Ame mekliam swako fielo ai liam ame pala tute. So avela amen.""",uedin,22,17,0.7727272727272727
