ID,Text_ro,Text_rom
Acts_21_22,"Ce este de făcut? Negreşit, mulţimea are să se adune, căci vor auzi că ai venit.","So si ⌞te keras⌟? Ame ʒanas ke ⌞⌞kidena pen but manuśa, kana⌟⌟ aśunena ke avilǎn."
Acts_21_23,"Deci, fă ce-ţi vom spune noi. Avem aici patru bărbaţi, care au făcut o juruinţă.","Dikh, ker so phenas tuqe ame: si kathe amença śtar murśa kaj solaxarde vareso!"
Acts_21_24,"Ia-i cu tine, curăţeşte-te împreună cu ei şi cheltuieşte tu pentru ei, ca să-şi radă capul. Şi astfel vor cunoaşte toţi că nu este nimic adevărat din cele ce au auzit despre tine, ci că şi tu umbli întocmai după rânduială şi păzeşti Legea.","Le len tuça, uźǎr tut khethanes lença haj pokin tu ⌞anda lenqe źertfe⌟, haj von te aśtin te murraven penqo śero ⌞pala e Leʒǎ⌟! Haj kadja savorre ʒanena ke vi tu keres pala e Leʒǎ haj khanći andar so von aśunde pa tuθe na‑i ćaćes."
Acts_21_25,"Cu privire la neamurile care au crezut, noi am hotărât şi le-am scris că trebuie să se ferească de lucrurile jertfite idolilor, de sânge, de dobitoace sugrumate şi de curvie.”","Ama, le nejudeenqe kaj pakǎjle, ame xramosardǎm lenqe so si len kerimasqo: te na xan mas savo maj anglal sas źertfime le idolenqe, rat haj ʒivutren save mule kidine korraθar haj sakon murś te sovel numaj pesqe rromnǎça haj sakon ʒuvli numaj pesqe rromeça."
Acts_21_26,"Atunci, Pavel a luat pe oamenii aceia, s-a curăţit şi a intrat cu ei a doua zi în Templu, ca să vestească sfârşitul zilelor curăţirii, când se va aduce jertfă pentru fiecare din ei.","O dujto ges, o Pavel lilǎs kodole murśen haj, pala so uźarde pen khethanes, vov gelǎs and‑e bar le Templosqi kaś te phenel le raśajenqe kana pherena pen ol gesa le uźarimasqe, kana trebalas te anen e źertfa vaś fiesavo andar lenθe. O Pavel si astardo k‑o Templo"
Acts_21_27,"Către sfârşitul celor şapte zile, iudeii din Asia, când au văzut pe Pavel în Templu, au întărâtat tot norodul, au pus mâinile pe el","Kana sas te pheren pen ol efta gesa, niśte judea andar e provinćia Asia, dikhle le Pavelos and‑e bar le Templosqi haj kerde jekh tulburarǎ maśkar ol manuśa. Haj atunći, ol manuśa thode o vast pe lesθe"
Acts_21_28,"şi au început să strige: „Bărbaţi israeliţi, daţi ajutor! Iată omul care propovăduieşte pretutindeni şi în toată lumea împotriva norodului, împotriva Legii şi împotriva locaşului acestuia, ba încă a vârât şi pe nişte greci în Templu şi a spurcat acest locaş sfânt.”","haj astarde te ćingarden: — Phralalen israeliturǎ, den vast! Dikhen le manuśes kaj siklǎrel savorre manuśen andar savorre thana kontra amare poporosqi, kontra la Leʒǎqi haj kontra le Templosqi. Vov andǎs vi grećen k‑o Templo haj maxrisardǎs kadava than sfïnto."
Acts_21_29,"În adevăr, văzuseră mai înainte pe Trofim, Efeseanul, împreună cu el în cetate şi credeau că Pavel îl băgase în Templu.",Von dikhlesas maj anglal le Trofimos de‑and‑e ćetatǎ Efes le Paveloça and‑o Jerusalim haj pakǎnas ke o Pavel andǎsas les k‑o Templo.
Acts_21_30,"Toată cetatea s-a pus în mişcare şi s-a strâns norodul din toate părţile. Au pus mâna pe Pavel şi l-au scos din Templu, ale cărui uşi au fost încuiate îndată.","Savorre manuśa andar e ćetatǎ tulburisajle haj kidine pen k‑o Templo. Von line le Pavelos, cirdine les phuvǎθar avri andar o Templo haj ol udara sas phandavde sigo."
Acts_21_31,"Pe când încercau să-l omoare, s-a dus vestea la căpitanul oastei că tot Ierusalimul s-a tulburat.","Kana zumavenas te mudaren les, o komandanto le soldacenqo aśundǎs ke e ćetatǎ Jerusalim si tulburime."
Acts_21_32,"Acesta a luat îndată ostaşi şi sutaşi şi a alergat la ei. Când au văzut pe căpitan şi pe ostaşi, au încetat să mai bată pe Pavel.","Atunći, o komandanto lilǎs soldacen haj sutaśen haj naślǎs k‑ol manuśa. Kana ol manuśa dikhle ke aven o komandanto haj ol soldacǎ, na maj marde le Pavelos."
Acts_21_33,"Atunci, căpitanul s-a apropiat, a pus mâna pe el şi a poruncit să-l lege cu două lanţuri. Apoi a întrebat cine este şi ce a făcut.","Atunći, o komandanto paśilo, lilǎs les haj dinǎs porunka te phanden les duje . Pala kadaja, pućhlǎs kon si haj so kerdǎs."
Acts_21_34,"Dar unii strigau într-un fel, alţii într-alt fel prin mulţime. Fiindcă nu putea deci să înţeleagă adevărul din pricina zarvei, a poruncit să-l ducă în cetăţuie.","Ama maśkar ol manuśa, varesave phenenas jekh buki, aver phenenas aver buki. O komandanto na daśtilas te xakǎrel nijekh buki siguro, vaś ke sas larma bari, haj dinǎs porunka te ingeren le Pavelos and‑e ."
Acts_21_35,"Când a ajuns pe trepte, Pavel a trebuit să fie dus de ostaşi din pricina îmbulzelii norodului întărâtat,","Kana areslo p‑ol trepte, trebusajlǎs te ingeren les ol soldacǎ, vaś ke ol manuśa sas but xolǎme, kamenas te maren les,"
Acts_21_36,căci mulţimea norodului se ţinea după el şi striga: „La moarte cu el!”,haj avenas pala lesθe haj cipinas: — Mudar les! O Pavel mangel te del duma angla ol judea
Acts_21_37,"Tocmai când era să fie băgat în cetăţuie, Pavel a zis căpitanului: „Îmi este îngăduit să-ţi spun ceva?” Căpitanul a răspuns: „Ştii greceşte?","Kana te ʒal andre and‑e , o Pavel phendǎs le komandantosqe: — Mukhes man te phenav tuqe vareso? Kadava pućhlǎs les: — Ʒanes le grećenqi ćhib?"
Acts_21_38,Nu cumva eşti egipteanul acela care s-a răsculat acum în urmă şi a dus în pustie pe cei patru mii de tâlhari?”,Na san tu o eʒiptǎno kaj sodeva gesença maj anglal astardǎs jekh revolta haj ankalavdǎs and‑o mulano than śtar mie bandituren ?
Acts_21_39,"„Eu sunt iudeu”, a spus Pavel, „din Tarsul din Cilicia, cetăţean al unei cetăţi nu fără însemnătate. Te rog, dă-mi voie să vorbesc norodului.”","O Pavel phendǎs: — ⌞Na som! ⌟ Me som judeo andar e ćetatǎ Tars, de‑and‑e provinćia Ćilićia, jekh ćetäcǎno kodole ćetatǎqo importanto. Rugiv tut, mukh man te dav duma le poporosqe!"
Acts_21_40,"După ce i-a dat voie căpitanul, Pavel a stat în picioare pe trepte şi a făcut semn norodului cu mâna. S-a făcut o mare tăcere, şi Pavel le-a vorbit în limba evreiască astfel:","Pala so mukhlǎs les o komandanto, o Pavel beślǎs ande punrenθe p‑ol trepte haj kerdǎs semno le poporosqe le vasteça. Kana na maj aśunelas pes khanći, o Pavel dinǎs lenqe duma and‑e ebraikani ćhib."
Acts_22_1,"„Fraţilor şi părinţilor, ascultaţi acum cuvântul meu de apărare faţă de voi!”","haj dadalen, aśunen akana mirri duma sar ke na sem dośalo!"
Acts_22_2,"Când au auzit ei că le vorbeşte în limba evreiască, au ţinut şi mai multă linişte. Şi Pavel a zis:","Kana aśunde ke del lenqe duma and‑e ćhib e evreicko, aćhile andar o muj de sǎ. Vov phendǎs maj dur: —"
Acts_22_3,"„Eu sunt iudeu, născut în Tarsul Ciliciei, dar am fost crescut în cetatea aceasta, am învăţat la picioarele lui Gamaliel să cunosc cu de-amănuntul Legea părinţilor noştri şi am fost tot atât de plin de râvnă pentru Dumnezeu, cum sunteţi şi voi toţi azi.","Me sem , biando and‑e ćetatǎ Tars andar e provinćia Ćilićia, ama semas barǎrdo ande kaja ćetatǎ, ⌞Jerusalim⌟. Siklǎrde man te inkerav sǎ so si and‑e Leʒǎ amare phurenqi, o Gamaliel sas mirro siklǎrno, haj kerdem savorre ileça sǎ so kerdem vaś o Del, sa kadja sar keren ages vi tume savorre."
Acts_22_4,"Am prigonit până la moarte această Cale, am legat şi am pus în temniţă bărbaţi şi femei:","Naśavdem ʒi k‑o meripen kolen save phiren p‑o Drom le Isusosqo, phandinem haj ćhudinem and‑e temnica vi murśen haj vi ʒuvlǎn."
Acts_22_5,"marele preot şi tot soborul bătrânilor îmi sunt martori. Am luat chiar şi scrisori de la ei către fraţii din Damasc, unde m-am dus să aduc legaţi la Ierusalim pe cei ce se aflau acolo, ca să fie pedepsiţi.","O maj baro raśaj haj savorro kidipen le phurenqo aśtin te phenen pa so kerdem me. Sa von xramosarde lilorre vaś amare phrala judea andar e ćetatǎ Damask te aśtiv te anav le pakǎvnen and‑o Isus kothar phandle k‑o Jerusalim, kaś te aven pedepsime. Lilem ol lilorre haj telǎrdem."
Acts_22_6,"Când eram pe drum şi mă apropiam de Damasc, deodată, pe la amiază, a strălucit împrejurul meu o mare lumină din cer.","P‑o drom, kana areslem paś‑o Damask, kam k‑o mesmeri, dikh, andar o ćeri strafǎjlǎs rota paśa manθe jekh zorali."
Acts_22_7,"Am căzut la pământ şi am auzit un glas care-mi zicea: ‘Saule, Saule, pentru ce Mă prigoneşti?’","Pelem phuvǎθe haj aśundem jekh glaso kaj phenelas manqe: «Saulona, Saulona, sosθar keres Manqe nasulimata?»"
Acts_22_8,"‘Cine eşti, Doamne?’, am răspuns eu. Şi El mi-a zis: ‘Eu sunt Isus din Nazaret, pe care-L prigoneşti.’","«Kon san, Raja?», dinem me anglal. Haj Vov phendǎs manqe: «Me sem o Isus andar o Nazaret, Kodova kaj keres Lesqe nasulimata.»"
Acts_22_9,"Cei ce erau cu mine au văzut bine lumina şi s-au înfricoşat, dar n-au auzit glasul Celui ce vorbea.","Kola save sas mança dikhle e dud ⌞⌞haj darajle⌟⌟, ama na xakǎrde o glaso kolesqo kaj delas manqe duma."
Acts_22_10,"Atunci, am zis: ‘Ce să fac, Doamne?’ ‘Scoală-te’, mi-a răspuns Domnul, ‘du-te în Damasc şi acolo ţi se va spune ce trebuie să faci.’","Atunći, pućhlem: «So kames te kerav, Raja?» «Uśti opre», dinǎs manqe anglal o Raj, «ʒa and‑o Damask haj othe phenela pes tuqe sǎ so laćhardǎs tuqe o Del te keres!»"
Acts_22_11,"Fiindcă nu puteam să văd nimic din pricina strălucirii luminii aceleia, cei ce erau cu mine m-au luat de mână, şi aşa am ajuns în Damasc.","Vaś ke e dud strafǎjlǎs zorales, na dikhavas khanći, haj kola save sas mança inkerde man vastesθar ʒi kaj areslem and‑o Damask."
Acts_22_12,"Şi a venit la mine un om numit Anania, bărbat temător de Dumnezeu, după Lege, şi pe care toţi iudeii care locuiesc în Damasc îl vorbeau de bine.","Kothe sas jekh manuś kaj bućholas Anania. Vov inkerelas sǎ e Leʒǎ le Mojsǎsqi, haj savorre ⌞⌞andar o Damask⌟⌟ ʒanenas les pakivalo."
Acts_22_13,"El mi-a zis: ‘Frate Saule, capătă-ţi din nou vederea!’ Chiar în clipa aceea, mi-am căpătat vederea şi m-am uitat la el.","Vov avilǎs, beślǎs paśa manθe haj phendǎs manqe: «Phrala Saulona, dikh palem!» Ćak atunći dikhlem les."
Acts_22_14,"El mi-a zis: ‘Dumnezeul părinţilor noştri te-a ales să cunoşti voia Lui, să vezi pe Cel Neprihănit şi să auzi cuvinte din gura Lui;","Vov phendǎs manqe: «O Del amare anglune dadenqo alosardǎs tut kaś te ʒanes Lesqi voja, te dikhes le Ćaće Robos le Rajesqo haj te aśunes Les."
Acts_22_15,"căci Îi vei fi martor faţă de toţi oamenii, pentru lucrurile pe care le-ai văzut şi auzit.",Vaś ke angla savorre manuśa phenesa pa Lesθe ol bukǎ kaj dikhlǎn haj aśundǎn len.
Acts_22_16,"Şi acum, ce zăboveşti? Scoală-te, primeşte botezul şi fii spălat de păcatele tale, chemând Numele Domnului.’","Haj akana, so maj aźukeres? Uśti, le o bolipen haj te aves uźǎrdo kire , akharindoj o Anav le Rajesqo!»"
Acts_22_17,"Şi mi s-a întâmplat că, după ce m-am întors la Ierusalim, pe când mă rugam în Templu, am căzut într-o răpire sufletească","Pala so irisajlem k‑o Jerusalim, kana rugivas man and‑e bar le Templosqi, inklistem andar mirro trupo"
Acts_22_18,"şi am văzut pe Domnul, care-mi zicea: ‘Grăbeşte-te , ieşi iute din Ierusalim, căci nu vor primi mărturisirea ta despre Mine.’","haj dikhlem ⌞le Rajes⌟, savo phenelas manqe: «Ito! Ʒa tuqe sigo andar o Jerusalim, vaś ke na kamena te aśunen so phenes lenqe pa Manθe!»"
Acts_22_19,"Şi am zis: ‘Doamne, ei ştiu că eu băgam în temniţă şi băteam prin sinagogi pe cei ce cred în Tine","Me phendem: «Raja, ama von ʒanen ke kolen kaj pakǎn ande Tuθe me ćhavas len and‑e temnica haj maravas len ande sakon ."
Acts_22_20,"şi că, atunci când se vărsa sângele lui Ştefan, martorul Tău, eram şi eu de faţă, îmi uneam încuviinţarea mea cu a celorlalţi şi păzeam hainele celor ce-l omorau.’","Haj ʒanen ke, atunći kana ćhordilǎs o rat le Śtefanosqo, Kiro martiro, semas vi me kothe haj inkeravas kolença kaj mudarenas les haj dikhavas lenqe gadenθar!»"
Acts_22_21,"Atunci, El mi-a zis: ‘Du-te, căci te voi trimite departe, la neamuri…’”","Haj Vov phendǎs manqe: «Ʒa, vaś ke bićhalava tut dur, k‑ol nejudea...»"
Acts_22_22,Ei l-au ascultat până la cuvântul acesta. Dar atunci şi-au ridicat glasul şi au zis: „Ia de pe pământ pe un astfel de om! Nu este vrednic să trăiască!”,"Von aśunde lesθe ʒi ke kaja duma, ama pala koja cipisajle: — Kale manuśes, le les haj mudar les! Kasavo manuś na trebul te maj ʒivel!"
Acts_22_23,"Şi scoteau strigăte, îşi aruncau hainele şi azvârleau cu ţărână în văzduh.","Von cipinas, cirdenas ol gada de pe penθe, haj ćhudenas prafo opre."
Acts_22_24,"Căpitanul a poruncit să ducă pe Pavel în cetăţuie şi să-l cerceteze, bătându-l cu biciul, ca să afle din ce pricină strigau aşa împotriva lui.","Vaś koja o komandanto dinǎs porunka te ingeren le Pavelos and‑e , te maren les ćugnǎça haj te thon lesqe pućhimata, kaś te ʒanen sosθar cipinas kadja kontra lesqi."
Acts_22_25,"Pe când îl legau cu curele, Pavel a zis sutaşului care era de faţă: „Vă este îngăduit să bateţi pe un roman care nu este osândit?”","Kana anzarenas les kaś te avel mardo ćugnǎça, o Pavel phendǎs le sutaśosqe kaj sas othe: — Si mekhlo te maren jekhe romanos savo nići n‑as barem krisinime?"
Acts_22_26,"La auzul acestor cuvinte, sutaşul s-a dus să dea de ştire căpitanului şi a zis: „Ce ai de gând să faci? Omul acesta este cetăţean roman.”","Kana aśundǎs kala, o sutaśo gelǎs te phenel le komandantosqe, kaś te ʒanel: — So kames te keres? Kadava manuś si romano."
Acts_22_27,"Şi când a venit căpitanul, a zis lui Pavel: „Spune-mi, eşti roman?” „Da”, i-a răspuns el.","O komandanto paśilǎs haj phendǎs le Pavelosqe: — Phen manqe, san romano? — Va — dinǎs lesqe anglal."
Acts_22_28,"Căpitanul a zis: „Eu cu o mare sumă de bani am dobândit cetăţenia aceasta.” „Şi eu”, a zis Pavel, „sunt chiar născut roman.”",O komandanto phendǎs: — Me pokindem but love kaś te avav kerdo romano. O Pavel mothodǎs: — Me sem de kana biandilem.
Acts_22_29,"Numaidecât, cei ce aveau să-l cerceteze prin bătaie au încetat să-l mai necăjească, ba căpitanul, când a aflat că Pavel este roman, s-a temut pentru că-l legase.","Sig, kola soldacǎ kaj trebulas te maren les haj te thon lesqe pućhimata mekhle les ande paćǎ. Haj o komandanto darajlǎs kana aśundǎs ke o Pavel si romano, vaś ke phanglǎsas les ⌞źanźirença⌟. O Pavel angl‑o Divano le judeenqo"
Acts_22_30,"A doua zi, fiindcă voia să ştie bine pentru ce este pârât de iudei, l-a dezlegat şi a poruncit să se adune laolaltă preoţii cei mai de seamă şi tot soborul, apoi a adus pe Pavel jos şi l-a pus înaintea lor.","O komandanto kamelas te ʒanel o ćaćipen pa ol bukǎ savença ol dośarenas le Pavelos. O dujto ges thodǎs te deskeren lesqe ⌞źanźira⌟ haj dinǎs porunka te kiden pen ol bare raśaja haj savorre andar o Sinedrio. Pala koja, thodǎs te anen le Pavelos haj te thon les angla lenθe."
Acts_23_1,"Pavel s-a uitat ţintă la sobor şi a zis: „Fraţilor, eu am vieţuit cu toată curăţia cugetului meu înaintea lui Dumnezeu până în ziua aceasta…”","O Pavel dikhlǎs vorta karing o Sinedrio thaj phendǎs: — , man sas man o gi uźo angl‑o Del ʒi ande kadava ges..."
Acts_23_2,Marele preot Anania a poruncit celor ce stăteau lângă el să-l lovească peste gură.,O maj baro raśaj o Anania porunćisardǎs kodolenqe kaj beśenas paś‑o Pavel te den les dab p‑o muj.
Acts_23_3,"Atunci, Pavel i-a zis: „Te va bate Dumnezeu, perete văruit! Tu şezi să mă judeci după Lege şi porunceşti să mă lovească, împotriva Legii!”","Atunći o Pavel phendǎs lesqe: — Dela tut dab o Del, zidona dino varoça ! Tu beśes kathe thaj krisines man pala e Leʒǎ, ama phenes te den man dab, kontra la Leʒǎqi?!"
Acts_23_4,Cei ce stăteau lângă el i-au zis: „Îţi baţi joc de marele preot al lui Dumnezeu?”,Kodola kaj beśenas paśa lesθe phende lesqe: — Tu ⌞tromas⌟ te akuśes le bare raśajes le Devlesqo?
Acts_23_5,"Şi Pavel a zis: „N-am ştiut, fraţilor, că este marele preot, căci este scris: ‘Pe mai-marele norodului tău să nu-l grăieşti de rău.’”","Thaj o Pavel dinǎs anglal: — Na ʒanglem, phralalen, ke si o maj baro raśaj. ⌞Na trebulas te akuśav les, ⌟ vaś ke si xramosardo: « Te na des duma nasul pa o maj baro kire poporosqo. »"
Acts_23_6,"Pavel, ca unul care ştia că o parte din adunare erau saduchei, iar alta farisei, a strigat în plin sobor: „Fraţilor, eu sunt fariseu, fiu de fariseu; din pricina nădejdii în învierea morţilor sunt dat în judecată.”","O Pavel ʒanelas ke varesave andar lenθe sas sadukea, thaj aver farisea, haj cipisajlǎs and‑o Sinedrio: — Phralalen, me sem fariseo, ćhavo fariseosqo; sem krisinime vaś ke cirdav speranca ke ol mule avena ʒivdǎrde!"
Acts_23_7,"Când a zis vorbele acestea, s-a stârnit o neînţelegere între farisei şi saduchei, şi adunarea s-a dezbinat.","Kana phendǎs kadala, astarde te xan pen ol farisea le sadukeença, thaj xulavdile ande dujenθe,"
Acts_23_8,"Căci saducheii zic că nu este înviere, nici înger, nici duh, pe când fariseii le mărturisesc pe amândouă.","vaś ke ol sadukea phenen ke na‑i nići ʒivdǎripen, nići ïnʒerǎ, nići duhurǎ. Ama ol farisea phenen ke si savorrenθar."
Acts_23_9,"S-a făcut o mare zarvă, şi câţiva cărturari din partida fariseilor s-au sculat în picioare, au început o ceartă aprinsă şi au zis: „Noi nu găsim nicio vină în omul acesta; dar dacă i-a vorbit un duh sau un înger?”…",Kerdǎs pes bari larma thaj varesode siklǎrne Leʒǎqe de‑and‑ol farisea uśtile opre thaj phende bare mujeça: — Ame na arakhas khanći nasul ke kadava manuś. Dake ćaćes dinǎs lesqe duma jekh duho vaj jekh ïnʒero?
